singer;singer_link;category;category_link;music_name;music_link;lyrics;is_pt;transformed;reduce;len
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Enquanto Eu Respirar;/adoracao-adoradores/enquanto-eu-respirar.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Enquanto eu respirar<br/>Cantarei a Ti<br/>Até meu mundo acabar<br/>Te louvarei Senhor<br/>Até Te encontrar e ao Teu lado estar<br/>Te buscarei Senhor<br/>Te buscarei Senhor<br/><br/>Por toda minha vida e em todos meus dias<br/>Te adorarei Senhor<br/>Te entrego meu ser e meu coração<br/>Como sacrifício a Ti<br/><br/>Te adorarei<br/>Te adorarei<br/><br/>Enquanto eu respirar<br/>Cantarei a Ti<br/>Até meu mundo acabar<br/>Te louvarei Senhor<br/>Até Te encontrar e ao Teu lado estar<br/>Te buscarei Senhor<br/>Te buscarei Senhor</div>";;respirar cantarei ti mundo acabar louvarei senhor encontrar buscarei senhor buscarei senhor vida dias adorarei senhor entrego coracao sacrificio ti adorarei adorarei respirar cantarei ti mundo acabar louvarei senhor encontrar buscarei senhor buscarei senhor;respirar cantarei ti mundo acabar louvarei senhor encontrar buscarei vida dias adorarei entrego coracao sacrificio;114
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Pra Sempre Reinará;/adoracao-adoradores/pra-sempre-reinara.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Não há outro igual a ti<br/>Tu somente és Deus<br/>Toda a terra te adora<br/>Tua face então verá<br/>E teu povo canta<br/><br/>Cristo é o senhor<br/>Que sempre reinará<br/>Cristo é o senhor<br/>Que reina, que reina<br/><br/>Bravos tremem, reis se curvam<br/>Aos teus pés, senhor<br/>Com teu sopro estremeces<br/>Montes e nações<br/>E teu povo canta</div>";;outro ti deus terra adora face vera canta cristo senhor reinara cristo senhor reina reina bravos tremem reis curvam pes senhor sopro estremeces montes nacoes canta;outro ti deus terra adora face vera canta cristo senhor reinara reina bravos tremem reis curvam pes sopro estremeces montes nacoes;130
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Como As Águas Cobrem O Mar;/adoracao-adoradores/como-as-aguas-cobrem-o-mar.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Como as águas cobrem o mar<br/>Toda a terra se encherá da tua glória<br/>Pois só tu és digno de adoração<br/><br/>Um dia todo olho te verá<br/>Todo joelho se dobrará ante ti<br/>E toda a lingua confessará<br/>Que tu és o senhor<br/><br/>Digno é o cordeiro<br/>De receber glória, honra e poder<br/>Digno é o cordeiro<br/>De receber glória, honra e poder</div>";;aguas cobrem mar terra enchera gloria digno adoracao dia olho vera joelho dobrara ante ti lingua confessara senhor digno cordeiro receber gloria honra digno cordeiro receber gloria honra;aguas cobrem mar terra enchera gloria digno adoracao dia olho vera joelho dobrara ante ti lingua confessara senhor cordeiro receber honra;137
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;A Canção do Apocalipse;/adoracao-adoradores/a-cancao-do-apocalipse.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Digno é o cordeiro<br/>Que foi morto<br/>Santo santo ele é<br/>Um novo cântico<br/>Ao que se assenta<br/>Sobre o trono dos céus<br/><br/>Santo, santo, santo<br/>Deus todo poderoso<br/>Que era, e é, e há de vir<br/>Com a criação eu canto<br/>Louvores ao rei dos reis<br/>És tudo para mim e eu te adorarei<br/>(seja tudo em mim, seja tudo em mim!)<br/><br/>Está vestido<br/>Do arco-íris<br/>Sons de trovão, luzes e relâmpagos<br/>Louvores, honra e glória<br/>Força e poder pra sempre<br/>Ao único rei, eternamente<br/><br/>Maravilhado<br/>Estás iado<br/>Eu fico ao ouvir teu nome<br/>Jesus teu nome é força<br/>É fôlego de vida<br/>Misteriosa, água viva</div>";;digno cordeiro morto santo santo cantico assenta trono ceus santo santo santo deus poderoso vir criacao canto louvores rei reis mim adorarei mim mim vestido arcoiris sons trovao luzes relampagos louvores honra gloria forca unico rei eternamente maravilhado iado fico ouvir nome jesus nome forca folego vida misteriosa agua viva;digno cordeiro morto santo cantico assenta trono ceus deus poderoso vir criacao canto louvores rei reis mim adorarei vestido arcoiris sons trovao luzes relampagos honra gloria forca unico eternamente maravilhado iado fico ouvir nome jesus folego vida misteriosa agua viva;271
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Eu Vou Morar no Céu;/adoracao-adoradores/eu-vou-morar-no-ceu.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Naquele dia em que minha vida entreguei a Ti,<br/>Meu coração mudou, minha vida então se transformou.<br/>Agora não vivo mais eu, mas Cristo vive em mim.<br/>Não buscarei as coisas do mundo e sim as que Eternas são.<br/><br/>(Refrão)<br/>Eu vou, eu vou, um dia eu vou morar no céu,<br/>E eternamente eu Te adorarei,<br/>Pois todas as lágrimas cessaram. (2x)<br/><br/>Naquele dia em que minha vida entreguei a Ti,<br/>Meu coração mudou, minha vida então se transformou.<br/>Agora não vivo mais eu, mas Cristo vive em mim.<br/>Não buscarei as coisas do mundo e sim as que Eternas são.<br/><br/>(Refrão)<br/>Eu vou, eu vou, um dia eu vou morar no céu,<br/>E eternamente eu Te adorarei,<br/>Pois todas as lágrimas cessaram. (2x)<br/><br/>Aleluia, Aleluia,<br/>Aleluia ao Rei dos reis. (3x)<br/><br/>(Refrão)<br/>Eu vou, eu vou, um dia eu vou morar no céu,<br/>E eternamente eu Te adorarei, pois todas as lágrimas cessaram.</div>";;dia vida entreguei ti coracao mudou vida transformou vivo cristo vive mim buscarei coisas mundo eternas refrao dia morar ceu eternamente adorarei lagrimas cessaram dia vida entreguei ti coracao mudou vida transformou vivo cristo vive mim buscarei coisas mundo eternas refrao dia morar ceu eternamente adorarei lagrimas cessaram aleluia aleluia aleluia rei reis refrao dia morar ceu eternamente adorarei lagrimas cessaram;dia vida entreguei ti coracao mudou transformou vivo cristo vive mim buscarei coisas mundo eternas refrao morar ceu eternamente adorarei lagrimas cessaram aleluia rei reis;171
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Elevo Os Meus Olhos;/adoracao-adoradores/elevo-os-meus-olhos.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Elevo os meus olhos pra te encontrar<br/>e vejo os Teus olhos tão cheios de amor<br/>em Teus braços eu sinto tanto calor<br/>em Teus braços eu sinto tanto amor<br/><br/>Te amo Jesus<br/><br/>Desejo ficar mais e mais em tua tão doce presença<br/><br/>Te amo</div>";Cifra ;elevo olhos encontrar vejo olhos cheios amor bracos sinto calor bracos sinto amor amo jesus desejo ficar doce presenca amo;elevo olhos encontrar vejo cheios amor bracos sinto calor amo jesus desejo ficar doce presenca;94
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Viver Pra Ti;/adoracao-adoradores/viver-pra-ti.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">CREIO EM TUAS PROMESSAS PARA MIM<br/>EU SEI QUE ESTÁS<br/>COMIGO AONDE QUER QUE EU VÁ<br/>CREIO QUE TUA MÃO PRA SEMPRE GUIARÁ<br/>E QUE NÃO HÁ<br/>MAIOR PRAZER QUE TE ADORAR<br/>MAS VALE UM DIA EM TUA CASA<br/>DO QUE MIL EM OUTRO LUGAR<br/>QUERO VIVER<br/>PRA TI<br/>QUERO VIVER<br/>PRA TI<br/>QUERO VIVER<br/>PRA TI<br/>TE ENTREGO OS MEUS PLANOS<br/>E OS MEUS DONS<br/>MINHA VIDA OFEREÇO A TI<br/>JESUS<br/>QUERO VIVER<br/>PRA TI<br/>QUERO VIVER<br/>PRA TI....</div>";;creio promessas mim comigo aonde va creio mao guiara prazer adorar vale dia casa outro viver ti viver ti viver ti entrego planos dons vida ofereco ti jesus viver ti viver ti;creio promessas mim comigo aonde va mao guiara prazer adorar vale dia casa outro viver ti entrego planos dons vida ofereco jesus;128
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;O Sangue de Jesus;/adoracao-adoradores/o-sangue-de-jesus.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">O sangue de jesus<br/>O sangue de jesus<br/>Só o sangue de jesus purifica-me<br/><br/>Lave-me senhor<br/>Limpa-me dos meus pecados<br/>Só o sangue de jesus, purifica-me<br/><br/>Sacrifícios agradáveis a ti meu senhor<br/>São um quebrantado espírito<br/>E um coração contrito<br/>Não os desprezará ó deus</div>";;sangue jesus sangue jesus sangue jesus purificame laveme senhor limpame pecados sangue jesus purificame sacrificios agradaveis ti senhor quebrantado espirito coracao contrito desprezara deus;sangue jesus purificame laveme senhor limpame pecados sacrificios agradaveis ti quebrantado espirito coracao contrito desprezara deus;133
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Não Quero Viver Pra Mim Mesmo;/adoracao-adoradores/nao-quero-viver-pra-mim-mesmo.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Não quero viver pra mim mesmo<br/>O que tenho o que sou eu Te dou<br/>O Teu amor tocou o meu coração<br/>quero sempre Te exaltar<br/><br/>Como eu Te amo<br/>Amado da minh'alma<br/>A minh'alma anseia por mais de Ti</div>";Cifra ;viver mim dou amor tocou coracao exaltar amo amado minhalma minhalma anseia ti;viver mim dou amor tocou coracao exaltar amo amado minhalma anseia ti;69
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Amor Tão Puro;/adoracao-adoradores/amor-tao-puro.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Eu nunca vi amor tão puro igual o que Jesus me<br/>mostrou,me mostrou<br/>Eu nunca vi amor tão lindo igual o que Jesus me<br/>mostrou,me mostrou<br/>Teu amor me conquistou,teu amor me salvou,teu amor me<br/>alcançou,<br/>Para mais perto do Papai,teu amor me atraiu,teu amor<br/>me alcançou<br/><br/>Eu nunca vi,amor tão puro igual o que Jesus me<br/>mostrou,me mostrou<br/>Eu nunca vi amor tão lindo igual o que Jesus me<br/>mostrou,me mostrou<br/>Teu amor me conquistou,teu amor me salvou,teu amor me<br/>alcançou,<br/>Para mais perto do Papai,teu amor me atraiu,teu amor<br/>me alcançou<br/><br/>Amor tão puro,é o teu amor (4x)<br/><br/>Teu amor me conquistou,teu amor me salvou,teu amor me<br/>alcançou,<br/>Para mais perto do Papai,teu amor me atraiu,teu amor<br/>me alcançou<br/><br/>Teu amor,teu amor,teu amor!</div>";;vi amor puro jesus mostroume mostrou vi amor lindo jesus mostroume mostrou amor conquistouteu amor salvouteu amor alcancou papaiteu amor atraiuteu amor alcancou viamor puro jesus mostroume mostrou vi amor lindo jesus mostroume mostrou amor conquistouteu amor salvouteu amor alcancou papaiteu amor atraiuteu amor alcancou amor puroe amor amor conquistouteu amor salvouteu amor alcancou papaiteu amor atraiuteu amor alcancou amorteu amorteu amor;vi amor puro jesus mostroume mostrou lindo conquistouteu salvouteu alcancou papaiteu atraiuteu viamor puroe amorteu;115
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Estou Aqui Para Te Louvar;/adoracao-adoradores/estou-aqui-para-te-louvar.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Estou aqui pra te louvar<br/>Estou aqui pra te exaltar<br/>Estou aqui pra te adorar<br/>Estou aqui porque te amo Senhor<br/><br/>Porque Te amo Senhor<br/><br/>Estou aqui pra te louvar<br/>Estou aqui pra te exaltar<br/>Estou aqui pra te adorar<br/>Estou aqui porque te amo<br/>Jesus<br/><br/>Porque te amo Jesus<br/><br/>Toda minha vida eu vivo a Ti<br/>Todo o meu ser pertence a Ti<br/>Quero ser só Teu somente Teu<br/>Coração entrego totalmente a ti<br/><br/>Eu jamais deixarei de Te amar Jesus<br/>Eu jamais deixarei de Te amar Jesus<br/>Eu jamais deixarei de Te amar Jesus</div>";Cifra ;louvar exaltar adorar amo senhor amo senhor louvar exaltar adorar amo jesus amo jesus vida vivo ti pertence ti coracao entrego totalmente ti jamais deixarei amar jesus jamais deixarei amar jesus jamais deixarei amar jesus;louvar exaltar adorar amo senhor jesus vida vivo ti pertence coracao entrego totalmente jamais deixarei amar;108
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Geração Que Dança;/adoracao-adoradores/geracao-que-danca.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Tua graça nos faz dançar<br/>Com toda força celebrar<br/>Dançaremos gratos por Teu amor<br/><br/>A Tua glória nos faz cantar<br/>Por toda terra Te exaltar<br/>Cantaremos glórias a Ti, Senhor<br/><br/>Quero transbordar<br/>Por nos perdoar<br/>Por Te conheçer<br/>Não podemos nos calar...<br/><br/>CORO:<br/><br/>E seremos a geração que dança<br/>Por causa da Tua Misericordia, oh Deus!<br/>Tua misericordia, oh Deus!<br/><br/>E seremos a geração que canta<br/>E que celebra a Tua glória, oh Deus!<br/>A Tua glória, oh Deus!</div>";Cifra ;graca dancar forca celebrar dancaremos gratos amor gloria cantar terra exaltar cantaremos glorias ti senhor transbordar perdoar conhecer podemos calar coro geracao danca causa misericordia oh deus misericordia oh deus geracao canta celebra gloria oh deus gloria oh deus;graca dancar forca celebrar dancaremos gratos amor gloria cantar terra exaltar cantaremos glorias ti senhor transbordar perdoar conhecer podemos calar coro geracao danca causa misericordia oh deus canta celebra;210
Adoração & Adoradores;/adoracao-adoradores/;Religioso;/browse/style/gospel.html;Sofreu Por Mim Na Cruz;/adoracao-adoradores/sofreu-por-mim-na-cruz.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Sofreu por mim na cruz<br/>A minha dor sobre si tomou<br/>Inexplicável, imensurável amor por mim<br/><br/>Se deu, morreu por mim<br/>Ferido foi em meu lugar<br/>Inexplicável, imensuravel amor por mim<br/>Não há outro amor igual<br/>Não há outro amor igual<br/>Não há outro amor igual ao teu, amado jesus!<br/><br/>Tu me amas! tu me amas! tu me amas! (2x)<br/>Eu te amo! eu te amo! eu te amo! (2x)</div>";;sofreu mim cruz dor si tomou inexplicavel imensuravel amor mim morreu mim ferido inexplicavel imensuravel amor mim outro amor outro amor outro amor amado jesus amas amas amas amo amo amo x;sofreu mim cruz dor si tomou inexplicavel imensuravel amor morreu ferido outro amado jesus amas amo x;101
Adriana Arydes;/adriana-arydes/;Religioso;/browse/style/gospel.html;Nossa Missão;/adriana-arydes/nossa-missao.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Desde o ventre da minha mãe<br/>Já me conhecia<br/>Antes que eu nascesse<br/>Jesus me escolheu<br/><br/>Hoje a minha vida<br/>É para o seu louvor<br/>Sigo anunciando o seu eterno amor<br/><br/>Aonde mandar eu irei<br/>Seu amor eu não posso ocultar<br/>Quero anunciar para o mundo ouvir<br/>Que Jesus é o nosso Salvador.(2x)<br/><br/>Grato eu estou Senhor<br/>Porque me confiaste<br/>A missão de proclamar o seu eterno amor<br/><br/>Mesmo sendo tão pequeno<br/>Me deste autoridade<br/>De em seu nome anunciar<br/>A paz e a liberdade<br/><br/>Aonde mandar eu irei<br/>Seu amor eu não posso ocultar<br/>Quero anunciar para o mundo ouvir<br/>Que Jesus é o nosso Salvador. (2x)</div>";Cifra ;ventre mae conhecia nascesse jesus escolheu hoje vida louvor sigo anunciando eterno amor aonde mandar irei amor ocultar anunciar mundo ouvir jesus salvadorx grato senhor confiaste missao proclamar eterno amor sendo pequeno autoridade nome anunciar paz liberdade aonde mandar irei amor ocultar anunciar mundo ouvir jesus salvador x;ventre mae conhecia nascesse jesus escolheu hoje vida louvor sigo anunciando eterno amor aonde mandar irei ocultar anunciar mundo ouvir salvadorx grato senhor confiaste missao proclamar sendo pequeno autoridade nome paz liberdade salvador x;240
Adriana Arydes;/adriana-arydes/;Religioso;/browse/style/gospel.html;Hallelujah;/adriana-arydes/hallelujah.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Sei que você estava aqui e sempre pude te sentir<br/>Mas nunca soube como procurar<br/>Você chegou sem avisar, me fez sorrir, me fez cantar<br/>Me deu o dom da vida, aleluia!<br/><br/>Aleluia<br/>Aleluia<br/>Aleluia<br/>Aleluia<br/>A ti, senhor!<br/><br/>A minha alma se acendeu, o mundo todo renasceu<br/>Meu coração agora vive em paz<br/>E nem as mais belas canções, poemas, salmos e orações<br/>Descrevem o que eu sinto, aleluia!<br/><br/>Aleluia<br/>Aleluia<br/>Aleluia<br/>Aleluia<br/><br/>Eu vejo o céu, eu vejo o mar<br/>Eu vejo a noite e o luar<br/>Eu vejo como é grande o teu amor<br/>Eu vejo o dia amanhecer, eu quero tanto agradecer<br/>E é por isso que eu canto, aleluia!<br/><br/>Aleluia<br/>Aleluia<br/>Aleluia<br/>Aleluia (repete tudo 3 x)</div>";;pude sentir soube procurar chegou avisar sorrir cantar dom vida aleluia aleluia aleluia aleluia aleluia ti senhor alma acendeu mundo renasceu coracao vive paz belas cancoes poemas salmos oracoes descrevem sinto aleluia aleluia aleluia aleluia aleluia vejo ceu vejo mar vejo noite luar vejo amor vejo dia amanhecer agradecer canto aleluia aleluia aleluia aleluia aleluia repete x;pude sentir soube procurar chegou avisar sorrir cantar dom vida aleluia ti senhor alma acendeu mundo renasceu coracao vive paz belas cancoes poemas salmos oracoes descrevem sinto vejo ceu mar noite luar amor dia amanhecer agradecer canto repete x;246
Adriana Arydes;/adriana-arydes/;Religioso;/browse/style/gospel.html;Lindo Céu;/adriana-arydes/lindo-ceu.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Por sobre as nuvens existe um Lindo Céu<br/>Maravilhoso céu, morada dos anjos<br/>Por sobre as nuvens existe um trono<br/>Cujo Rei está sentado a direita de Deus.<br/><br/>Céu, Lindo Céu<br/>É o lugar, onde eu quero viver pra sempre<br/>Ceú, Lindo Céu<br/>É o lugar, que meu Deus Preparou pra mim<br/>Céu, Lindo Céu<br/>Onde com os anjos, eu cantarei<br/>Adorando ao Senhor.</div>";;nuvens existe lindo ceu maravilhoso ceu morada anjos nuvens existe trono rei sentado deus ceu lindo ceu viver ceu lindo ceu deus preparou mim ceu lindo ceu anjos cantarei adorando senhor;nuvens existe lindo ceu maravilhoso morada anjos trono rei sentado deus viver preparou mim cantarei adorando senhor;115
